http://pathwaycommons.org/pc2/Pathway_d8aa364f7074bde7fa041d01e629ad04,GDP-mannose,29926 29925 2821 4351 5372 5373
http://pathwaycommons.org/pc2/Pathway_da6c46864a9d9d0eedf19cb116ad12ed,phospholipases,100137047 729330 8399 81579 5319 5320 26279 30814 64600 50487 5321 100137049 8605 283748 123745 255189 5322 8398 151056 23236 5330 5331 5332 5333 113026 84812 51196 5335 5336 23007 9651 89869 5337 5338 23646 122618 201164 50640
http://pathwaycommons.org/pc2/Pathway_dcaf55f4ee8820b667a95b393897997f,methylmalonyl,84693 5095 5096
http://pathwaycommons.org/pc2/Pathway_dddb9714c6f98f83c92c7b1a9d78586d,myo-inositol,3612 3613 54928 51477
http://pathwaycommons.org/pc2/Pathway_deb0c870cd31adb8d3532e1a2f60cdb5,5-aminoimidazole,2618 5198 5471
http://pathwaycommons.org/pc2/Pathway_e0f3900c03815f4ec4a92a6788f41638,glycerol,2710 2712 2713 256356
http://pathwaycommons.org/pc2/Pathway_e178a96dd8abe38811c1002e295b740a,4-hydroxyproline,8659
http://pathwaycommons.org/pc2/Pathway_e20410db1d85f6194934ec1ed48f91d1,sphingosine,125981 340485 427 56624 22949 81537 130367 8877 56848
http://pathwaycommons.org/pc2/Pathway_e270d1d736ed61ec3abe7dc4b4a6976a,pentose,2539 9563 5226 25796
http://pathwaycommons.org/pc2/Pathway_e2cfa8af5edb94e1f166374f0d3dab41,L-dopachrome,7299
http://pathwaycommons.org/pc2/Pathway_e34303959f429a16a7c39a6283fea93e,pyrimidine,790 124583 51727 129607 1503 56474 4830 4831 283458 4832 4833 8382 10201 29922 7372
http://pathwaycommons.org/pc2/Pathway_e36cf95a99ff39aafda6bfe4f52bb957,glutamate,2805 137362 2806
http://pathwaycommons.org/pc2/Pathway_e57ed8c73d73051e7028dd6a945626d9,eumelanin,1638 7220 7299 7306
http://pathwaycommons.org/pc2/Pathway_e75d87bf7fc520cec03eeb0300f1e577,histamine,26 314 3176
http://pathwaycommons.org/pc2/Pathway_e7925e11dc79d08e4747a85471b09925,methylglyoxal,2739 3029 197257
http://pathwaycommons.org/pc2/Pathway_e9acb83c44330746e106a8a9388b1351,NAD,125061 23498 8564 8942 55191 64802 23057 349565 23475 6999
http://pathwaycommons.org/pc2/Pathway_eaa4e28832c0bd803cf2f072d1bf4957,histidine,144193 10841 3034 4522 10797 441024 131669
http://pathwaycommons.org/pc2/Pathway_ebca664d515258c99298278e4f34a54e,cholesterol,1595 1718 1717 10682 2222 51478 3930 4047 6307 50814 6309 6713 7108
http://pathwaycommons.org/pc2/Pathway_ed22e04963d45fa86387207644a4d728,beta-alanine,18 4329
http://pathwaycommons.org/pc2/Pathway_ed3886eed183b26206a4892f5c60978c,oxidative,84532 55902 79611 217 224 1571 22952
http://pathwaycommons.org/pc2/Pathway_f0a4c7927730973d5ec31044349bfc61,2-oxobutanoate,593 594 1629 1738 84693 5095 5096
http://pathwaycommons.org/pc2/Pathway_f2ed0f225fd91dbc89c0e283f69feafe,L-cysteine,1491
http://pathwaycommons.org/pc2/Pathway_f39ce3d47ac8ad611908a35e85196cac,acyl-CoA,11332 10005 23597
http://pathwaycommons.org/pc2/Pathway_f3b0529c33e82b6d32c451a6a8c616d4,aspartate,2805 137362 2806 4190 4191
http://pathwaycommons.org/pc2/Pathway_f3c6f865413959a704a6a684e51538a1,mitochondrial,1374 126129 1376
http://pathwaycommons.org/pc2/Pathway_f6a38b1d59be7454ce91ceee7e5d448e,molybdenum,10243 4338 27304 9054
http://pathwaycommons.org/pc2/Pathway_f6dcecebd4e757eda22e1dc9ba2f67f7,lactose,2720 112937
http://pathwaycommons.org/pc2/Pathway_f8851fd6910c9bb087f770f4589168db,GDP-L-fucose,2762 7264
http://pathwaycommons.org/pc2/Pathway_fa4e58caa26b66371a79878fea1cf750,proline,4942 5009 5831 29920 65263
http://pathwaycommons.org/pc2/Pathway_fa825cff443d676226c464d7cf445499,UDP-N-acetyl-D-galactosamine,2582
http://pathwaycommons.org/pc2/Pathway_fb18546442a0bb556a7719bc2bac58af,UDP-N-acetyl-D-galactosamine,2582 2645 10007 132789 2821 80201 5238 6675
http://pathwaycommons.org/pc2/Pathway_fea38ec3e194fb3b2841cd21d1634ce1,acetate,84532 55902 79611
